2018-06-15 13:04:02;1.0
2018-06-15 13:04:06;2.0
2018-06-15 13:04:10;3.0
2018-06-15 13:04:14;4.0
2018-06-15 13:04:18;5.0
2018-06-15 13:04:21;6.0
2018-06-15 13:04:25;7.0
2018-06-15 13:04:29;8.0
2018-06-15 13:04:33;9.0
2018-06-15 13:04:37;10.0
2018-06-15 13:04:41;11.0
2018-06-15 13:04:45;12.0
2018-06-15 13:04:49;13.0
2018-06-15 13:04:53;14.0
2018-06-15 13:04:57;15.0
2018-06-15 13:05:00;16.0
2018-06-15 13:05:04;17.0
2018-06-15 13:05:08;18.0
2018-06-15 13:05:12;19.0
2018-06-15 13:05:16;20.0
2018-06-15 13:05:20;21.0
2018-06-15 13:05:24;22.0
2018-06-15 13:05:28;23.0
2018-06-15 13:05:32;24.0
2018-06-15 13:05:36;25.0
2018-06-15 13:05:40;26.0
2018-06-15 13:05:43;27.0
2018-06-15 13:05:47;28.0
2018-06-15 13:05:51;29.0
2018-06-15 13:05:55;30.0
2018-06-15 13:05:59;31.0
2018-06-15 13:06:03;32.0
2018-06-15 13:06:07;33.0
2018-06-15 13:06:11;34.0
2018-06-15 13:06:15;35.0
2018-06-15 13:06:19;36.0
2018-06-15 13:06:22;37.0
2018-06-15 13:06:26;38.0
2018-06-15 13:06:30;39.0
2018-06-15 13:06:34;40.0
2018-06-15 13:06:38;41.0
2018-06-15 13:06:42;42.0
2018-06-15 13:06:46;43.0
2018-06-15 13:06:50;44.0
2018-06-15 13:06:54;45.0
2018-06-15 13:06:58;46.0
2018-06-15 13:07:02;47.0
2018-06-15 13:07:05;48.0
2018-06-15 13:07:09;49.0
2018-06-15 13:07:13;50.0
2018-06-15 13:07:17;51.0
2018-06-15 13:07:21;52.0
2018-06-15 13:07:25;53.0
2018-06-15 13:07:29;54.0
2018-06-15 13:07:33;55.0
2018-06-15 13:07:37;56.0
2018-06-15 13:07:41;57.0
2018-06-15 13:07:45;58.0
2018-06-15 13:07:49;59.0
2018-06-15 13:07:52;60.0
2018-06-15 13:07:56;61.0
2018-06-15 13:08:00;62.0
2018-06-15 13:08:04;63.0
2018-06-15 13:08:08;64.0
2018-06-15 13:08:15;65.0
2018-06-15 13:08:25;66.0
2018-06-15 13:08:36;67.0
2018-06-15 13:08:47;68.0
2018-06-15 13:08:59;69.0
2018-06-15 13:09:10;70.0
2018-06-15 13:09:21;71.0
2018-06-15 13:09:32;72.0
2018-06-15 13:09:43;73.0
2018-06-15 13:09:55;74.0
2018-06-15 13:10:06;75.0
2018-06-15 13:10:17;76.0
2018-06-15 13:10:29;77.0
2018-06-15 13:10:41;78.0
2018-06-15 13:10:52;79.0
2018-06-15 13:11:04;80.0
2018-06-15 13:11:15;81.0
2018-06-15 13:11:25;82.0
2018-06-15 13:11:36;83.0
2018-06-15 13:11:45;84.0
2018-06-15 13:11:54;85.0
2018-06-15 13:12:03;86.0
2018-06-15 13:12:11;87.0
2018-06-15 13:12:18;88.0
2018-06-15 13:12:26;89.0
2018-06-15 13:12:37;90.0
2018-06-15 13:12:48;91.0
2018-06-15 13:13:00;92.0
2018-06-15 13:13:11;93.0
2018-06-15 13:13:22;94.0
2018-06-15 13:13:33;95.0
2018-06-15 13:13:44;96.0
2018-06-15 13:13:55;97.0
2018-06-15 13:14:06;98.0
2018-06-15 13:14:17;99.0
2018-06-15 13:14:28;100.0
2018-06-15 13:14:39;101.0
2018-06-15 13:14:50;102.0
2018-06-15 13:15:01;103.0
2018-06-15 13:15:12;104.0
2018-06-15 13:15:22;105.0
2018-06-15 13:15:33;106.0
2018-06-15 13:15:44;107.0
2018-06-15 13:15:54;108.0
2018-06-15 13:16:05;109.0
2018-06-15 13:16:15;110.0
2018-06-15 13:16:25;111.0
2018-06-15 13:16:35;112.0
2018-06-15 13:16:45;113.0
2018-06-15 13:16:55;114.0
2018-06-15 13:17:04;115.0
2018-06-15 13:17:14;116.0
2018-06-15 13:17:23;117.0
2018-06-15 13:17:30;118.0
2018-06-15 13:17:35;119.0
2018-06-15 13:17:40;120.0
2018-06-15 13:17:46;121.0
2018-06-15 13:17:51;122.0
2018-06-15 13:17:57;123.0
2018-06-15 13:18:01;124.0
2018-06-15 13:18:06;125.0
2018-06-15 13:18:10;126.0
2018-06-15 13:18:15;127.0
2018-06-15 13:18:20;128.0
2018-06-15 13:18:25;129.0
2018-06-15 13:18:30;130.0
2018-06-15 13:18:36;131.0
2018-06-15 13:18:41;132.0
2018-06-15 13:18:47;133.0
2018-06-15 13:18:51;134.0
2018-06-15 13:18:55;135.0
2018-06-15 13:18:59;136.0
2018-06-15 13:19:03;137.0
2018-06-15 13:19:07;138.0
2018-06-15 13:19:11;139.0
2018-06-15 13:19:15;140.0
2018-06-15 13:19:18;141.0
2018-06-15 13:19:22;142.0
2018-06-15 13:19:26;143.0
2018-06-15 13:19:30;144.0
2018-06-15 13:19:34;145.0
2018-06-15 13:19:38;146.0
2018-06-15 13:19:42;147.0
2018-06-15 13:19:46;148.0
2018-06-15 13:19:51;149.0
2018-06-15 13:19:55;150.0
2018-06-15 13:20:00;151.0
2018-06-15 13:20:04;152.0
2018-06-15 13:20:08;153.0
2018-06-15 13:20:12;154.0
2018-06-15 13:20:16;155.0
2018-06-15 13:20:19;156.0
2018-06-15 13:20:23;157.0
2018-06-15 13:20:27;158.0
2018-06-15 13:20:31;159.0
2018-06-15 13:20:35;160.0
2018-06-15 13:20:39;161.0
2018-06-15 13:20:43;162.0
2018-06-15 13:20:47;163.0
2018-06-15 13:20:51;164.0
2018-06-15 13:20:54;165.0
2018-06-15 13:20:58;166.0
2018-06-15 13:21:02;167.0
2018-06-15 13:21:06;168.0
2018-06-15 13:21:10;169.0
2018-06-15 13:21:14;170.0
2018-06-15 13:21:18;171.0
2018-06-15 13:21:22;172.0
2018-06-15 13:21:26;173.0
2018-06-15 13:21:29;174.0
2018-06-15 13:21:33;175.0
2018-06-15 13:21:37;176.0
2018-06-15 13:21:41;177.0
2018-06-15 13:21:45;178.0
2018-06-15 13:21:49;179.0
2018-06-15 13:21:53;180.0
2018-06-15 13:21:57;181.0
2018-06-15 13:22:01;182.0
2018-06-15 13:22:04;183.0
2018-06-15 13:22:08;184.0
2018-06-15 13:22:12;185.0
2018-06-15 13:22:16;186.0
2018-06-15 13:22:20;187.0
2018-06-15 13:22:24;188.0
2018-06-15 13:22:28;189.0
2018-06-15 13:22:32;190.0
2018-06-15 13:22:36;191.0
2018-06-15 13:22:40;192.0
2018-06-15 13:22:43;193.0
2018-06-15 13:22:47;194.0
2018-06-15 13:22:51;195.0
2018-06-15 13:22:56;196.0
2018-06-15 13:23:02;197.0
2018-06-15 13:23:10;198.0
2018-06-15 13:23:20;199.0
2018-06-15 13:23:29;200.0
2018-06-15 13:23:38;201.0
2018-06-15 13:23:46;202.0
2018-06-15 13:23:52;203.0
2018-06-15 13:23:57;204.0
2018-06-15 13:24:01;205.0
2018-06-15 13:24:05;206.0
2018-06-15 13:24:10;207.0
2018-06-15 13:24:15;208.0
2018-06-15 13:24:21;209.0
2018-06-15 13:24:30;210.0
2018-06-15 13:24:39;211.0
2018-06-15 13:24:49;212.0
2018-06-15 13:24:58;213.0
2018-06-15 13:25:09;214.0
2018-06-15 13:25:18;215.0
2018-06-15 13:25:27;216.0
2018-06-15 13:25:37;217.0
2018-06-15 13:25:45;218.0
2018-06-15 13:25:53;219.0
2018-06-15 13:26:00;220.0
2018-06-15 13:26:05;221.0
2018-06-15 13:26:15;222.0
2018-06-15 13:26:25;223.0
2018-06-15 13:26:34;224.0
2018-06-15 13:26:45;225.0
2018-06-15 13:26:57;226.0
2018-06-15 13:27:09;227.0
2018-06-15 13:27:21;228.0
2018-06-15 13:27:33;229.0
2018-06-15 13:27:46;230.0
2018-06-15 13:27:59;231.0
2018-06-15 13:31:59;232.0
2018-06-15 13:32:18;233.0
2018-06-15 13:32:37;234.0
2018-06-15 13:32:56;235.0
2018-06-15 13:33:15;236.0
2018-06-15 13:33:34;237.0
2018-06-15 13:33:53;238.0
2018-06-15 13:34:11;239.0
2018-06-15 13:34:29;240.0
2018-06-15 13:34:47;241.0
2018-06-15 13:35:05;242.0
2018-06-15 13:35:22;243.0
2018-06-15 13:35:39;244.0
2018-06-15 13:35:56;245.0
2018-06-15 13:36:12;246.0
2018-06-15 13:36:28;247.0
2018-06-15 13:36:45;248.0
2018-06-15 13:37:01;249.0
2018-06-15 13:37:17;250.0
2018-06-15 13:37:33;251.0
2018-06-15 13:37:50;252.0
2018-06-15 13:38:06;253.0
2018-06-15 13:38:22;254.0
2018-06-15 13:38:39;255.0
2018-06-15 13:38:55;256.0
2018-06-15 13:39:12;257.0
2018-06-15 13:39:29;258.0
2018-06-15 13:39:45;259.0
2018-06-15 13:40:02;260.0
2018-06-15 13:40:19;261.0
2018-06-15 13:40:36;262.0
2018-06-15 13:40:55;263.0
2018-06-15 13:41:13;264.0
2018-06-15 13:41:31;265.0
2018-06-15 13:41:49;266.0
2018-06-15 13:42:07;267.0
2018-06-15 13:42:25;268.0
2018-06-15 13:42:42;269.0
2018-06-15 13:42:56;270.0
2018-06-15 13:43:03;271.0
2018-06-15 13:43:07;272.0
2018-06-15 13:43:11;273.0
2018-06-15 13:43:15;274.0
2018-06-15 13:43:19;275.0
2018-06-15 13:43:23;276.0
2018-06-15 13:43:27;277.0
2018-06-15 13:43:30;278.0
2018-06-15 13:43:34;279.0
2018-06-15 13:43:38;280.0
2018-06-15 13:43:42;281.0
2018-06-15 13:43:46;282.0
2018-06-15 13:43:50;283.0
2018-06-15 13:43:54;284.0
2018-06-15 13:43:58;285.0
2018-06-15 13:44:01;286.0
2018-06-15 13:44:05;287.0
2018-06-15 13:44:09;288.0
2018-06-15 13:44:13;289.0
2018-06-15 13:44:17;290.0
2018-06-15 13:44:21;291.0
2018-06-15 13:44:25;292.0
2018-06-15 13:44:29;293.0
2018-06-15 13:44:32;294.0
2018-06-15 13:44:36;295.0
2018-06-15 13:44:40;296.0
2018-06-15 13:44:44;297.0
2018-06-15 13:44:48;298.0
2018-06-15 13:44:55;299.0
2018-06-15 13:45:01;300.0
2018-06-15 13:45:05;301.0
2018-06-15 13:45:10;302.0
2018-06-15 13:45:14;303.0
2018-06-15 13:45:17;304.0
2018-06-15 13:45:21;305.0
2018-06-15 13:45:25;306.0
2018-06-15 13:45:29;307.0
2018-06-15 13:45:33;308.0
2018-06-15 13:45:37;309.0
2018-06-15 13:45:41;310.0
2018-06-15 13:45:45;311.0
2018-06-15 13:45:49;312.0
2018-06-15 13:45:53;313.0
2018-06-15 13:45:57;314.0
2018-06-15 13:46:01;315.0
2018-06-15 13:46:05;316.0
2018-06-15 13:46:09;317.0
2018-06-15 13:46:13;318.0
2018-06-15 13:46:17;319.0
2018-06-15 13:46:21;320.0
2018-06-15 13:46:30;321.0
2018-06-15 13:46:36;322.0
2018-06-15 13:46:40;323.0
2018-06-15 13:46:44;324.0
2018-06-15 13:46:48;325.0
2018-06-15 13:46:51;326.0
2018-06-15 13:46:55;327.0
2018-06-15 13:46:59;328.0
2018-06-15 13:47:03;329.0
2018-06-15 13:47:07;330.0
2018-06-15 13:47:11;331.0
2018-06-15 13:47:15;332.0
2018-06-15 13:47:19;333.0
2018-06-15 13:47:23;334.0
2018-06-15 13:47:26;335.0
2018-06-15 13:47:30;336.0
2018-06-15 13:47:34;337.0
2018-06-15 13:47:38;338.0
2018-06-15 13:47:42;339.0
2018-06-15 13:47:46;340.0
2018-06-15 13:47:50;341.0
2018-06-15 13:47:54;342.0
2018-06-15 13:47:57;343.0
2018-06-15 13:48:01;344.0
2018-06-15 13:48:05;345.0
2018-06-15 13:48:09;346.0
2018-06-15 13:48:13;347.0
2018-06-15 13:48:17;348.0
2018-06-15 13:48:21;349.0
2018-06-15 13:48:25;350.0
2018-06-15 13:48:29;351.0
2018-06-15 13:48:32;352.0
2018-06-15 13:48:36;353.0
2018-06-15 13:48:40;354.0
2018-06-15 13:48:44;355.0
2018-06-15 13:48:48;356.0
2018-06-15 13:48:52;357.0
2018-06-15 13:48:56;358.0
2018-06-15 13:49:00;359.0
2018-06-15 13:49:03;360.0
2018-06-15 13:49:07;361.0
2018-06-15 13:49:11;362.0
2018-06-15 13:49:15;363.0
2018-06-15 13:49:19;364.0
2018-06-15 13:49:23;365.0
2018-06-15 13:49:27;366.0
2018-06-15 13:49:31;367.0
2018-06-15 13:49:35;368.0
2018-06-15 13:49:38;369.0
2018-06-15 13:49:42;370.0
2018-06-15 13:49:46;371.0
2018-06-15 13:49:50;372.0
2018-06-15 13:49:54;373.0
2018-06-15 13:49:58;374.0
2018-06-15 13:50:02;375.0
2018-06-15 13:50:06;376.0
2018-06-15 13:50:10;377.0
2018-06-15 13:50:13;378.0
2018-06-15 13:50:17;379.0
